# VMT_RVA	ClassName	InstanceSize	ParentVMT	PublishedMethodCount
b82218	TOAuth2	0x28	0x401970	0
b85490	TDoubleBufferedContainerStore<System.Integer>	0x10	0x401970	0
b85628	TDoubleBufferedContainer<System.Integer>	0x34	0x401970	0
b857d0	TContainerStore_Set<System.Integer>	0x18	0xb853e0	0
b86180	TAddRenderedChannelData	0x38	0x886130	0
b862f0	TAudioFileRenderer	0x50	0x401970	0
b87598	TDWPRenderForm	0x9d8	0x721ad8	19
b88128	TDWPRenderThread	0x60	0x11b2c40	0
b8ea18	TOpenASIO	0x18	0x401970	0
b90430	TMixerThread_ASIO	0x60	0x11b2c40	0
b99c60	TAutomationDelay	0x50	0x401970	0
b9ac70	TEnumerator<AutomationDelay.TEventIDValueRec>	0x10	0x401970	0
b9ae70	TEnumerable<AutomationDelay.TEventIDValueRec>	0x10	0x401970	0
b9b978	TDictionary<System.Integer,AutomationDelay.TEventIDValueRec>	0x60	0xb9a0a0	0
b9f070	TTinyGifImage	0x58	0x6d6288	0
b9fbd0	TBaseLookahead	0x18	0x401970	0
b9fd10	TPeakLookahead	0x58	0xb9fb20	0
ba03f0	TDrumStretcher	0x80	0x401970	0
ba2c80	TTempoDetector	0x20	0x401970	0
ba35d0	TTempoDetectorEx	0x38	0x401970	0
ba4a30	TSpectralPrint	0x7b0	0x401970	0
ba5390	TPitchDetector	0x38	0x401970	0
ba5bd0	TMEBaseModalForm	0x788	0x7e06b8	6
ba64d0	TMEResModule	0xb8	0x4dd100	0
ba66e0	TMEWAVPropForm	0x980	0xba5b20	24
ba8bf0	TMELoopToolForm	0x840	0xba5b20	6
baabc0	TMEBlurToolForm	0x800	0xba5b20	8
babec0	TMEAmpToolForm	0x818	0xba5b20	9
bad040	TMEArpToolForm	0x870	0xba5b20	21
bafe30	TMEScaleToolForm	0x7f0	0xba5b20	5
bb0d40	TMEDecimateToolForm	0x7c0	0xba5b20	4
bb1740	TMESmoothToolForm	0x818	0xba5b20	8
bb26f0	TMEEnvFilterToolForm	0x808	0xba5b20	7
bb4c70	TMEStretchToolForm	0x880	0xba5b20	9
bb74e0	TMEClawToolForm	0x7f8	0xba5b20	6
bb8e70	TMEDrumStretchToolForm	0x8a8	0xba5b20	8
bbb040	TMEReverbToolForm	0x808	0xba5b20	7
bbc3b0	TMEEQToolForm	0x838	0xba5b20	13
bbcb10	TMEQMap	0x130	0xb2cce0	0
bbfe10	TSharedMemory	0x40	0x401970	0
bbff50	TMsgWindow	0x28	0x401970	0
bc0690	TLFSharedRingBuffer	0x70	0x401970	0
bc07e0	TInterProcessPipe	0x38	0x401970	0
bc0960	TMultiMessagePipe	0x48	0xbc0730	0
bc0ac0	TMultiMessageReader	0x48	0xbc08b0	0
bc0c28	TMultiMessageWriter	0x48	0xbc08b0	0
bc0d90	TSingleMessagePipe	0x60	0xbc0730	0
bc0f10	TSingleMessageWriter	0x60	0xbc0ce0	0
bc1078	TSingleMessageReader	0x68	0xbc0ce0	0
bc29b0	TBridgeMessage	0x38	0x401970	0
bc2ad0	TBridgeShareThread	0x58	0x4d8d90	0
bc2c28	TBridgeReaderThread	0x60	0xbc2a20	0
bc2d80	TBridgePingThread	0x60	0xbc2b78	0
bc2ec8	TBridgeProcessingJob	0x20	0x6516b0	0
bc2ff8	TBridgeProcessingThread	0x78	0xbc2a20	0
bc3170	TBridgeShare	0x38	0x401970	0
bc32e0	TBridgeMessageShare	0x78	0xbc30c0	0
bc3480	TBridgePingShare	0x78	0xbc3230	0
bc3610	TBridgeDataShare	0x40	0xbc30c0	0
bc3780	TWaitingThreadInfo	0x40	0x401970	0
bc38b0	TBridge	0xd8	0x401970	0
bc3a78	TEnumerator<IPC.Bridge.TBridgeMessage>	0x10	0x401970	0
bc3c68	TEnumerable<IPC.Bridge.TBridgeMessage>	0x10	0x401970	0
bc4178	TList<IPC.Bridge.TBridgeMessage>.TEnumerator	0x20	0xbc39c8	0
bc4400	TList<IPC.Bridge.TBridgeMessage>	0x58	0xbc3bb8	0
bc5c48	TList<System.Cardinal>.TEnumerator	0x20	0x736070	0
bc5eb8	TList<System.Cardinal>	0x58	0x736250	0
bc8410	TEnumerator<IPC.Bridge.TWaitingThreadInfo>	0x10	0x401970	0
bc8608	TEnumerable<IPC.Bridge.TWaitingThreadInfo>	0x10	0x401970	0
bc9100	TDictionary<System.Cardinal,IPC.Bridge.TWaitingThreadInfo>	0x60	0xbc7850	0
bc9e50	TEnumerator<IPC.Bridge.TBridgeShare>	0x10	0x401970	0
bca040	TEnumerable<IPC.Bridge.TBridgeShare>	0x10	0x401970	0
bca540	TList<IPC.Bridge.TBridgeShare>.TEnumerator	0x20	0xbc9da0	0
bca7c0	TList<IPC.Bridge.TBridgeShare>	0x58	0xbc9f90	0
bcca28	TBridgeProcessingThread.Execute$ActRec	0x38	0x4035e8	0
bcea48	TBridge.Disconnect$ActRec	0x40	0x4035e8	0
bd3ab8	TWrapperSynthPanel	0x598	0x7de380	0
bd3f20	TBridgedEditorForm	0x738	0x7de850	2
bd44c0	TSimpleBridgeEventBuffer	0x30	0x401970	0
bd45f8	TWrapperBridge	0x148	0xbc3800	0
bd4760	TBridgeWrapperProcessThread	0x58	0xbc2a20	0
bd48c8	TBridgeWrapperProcessShare	0x78	0xbc3230	0
bd6950	TBridgeLoaderQueue	0x30	0x401970	0
bd6ae0	TEnumerator<ILBridgeIntf.TBridgeLoaderQueueItem>	0x10	0x401970	0
bd6ce0	TEnumerable<ILBridgeIntf.TBridgeLoaderQueueItem>	0x10	0x401970	0
bd7248	TList<ILBridgeIntf.TBridgeLoaderQueueItem>.TEnumerator	0x20	0xbd6a30	0
bd74e0	TList<ILBridgeIntf.TBridgeLoaderQueueItem>	0x58	0xbd6c30	0
bd9a18	TBridgedEditor	0x70	0x84b5e0	0
bd9ba8	TBridgedPlugin	0x808	0x84b088	0
bdbd68	TBridgedPlugin.LoadPluginNow$ActRec	0x30	0x4035e8	0
bddc60	TARPluginHost	0x18	0x84b7a8	0
bddee8	TARPlugin	0x808	0xbd9af8	0
bde408	TMEDenoiseToolForm	0x8d8	0xba5b20	19
be3878	TEnumerator<System.Classes.TMemoryStream>	0x10	0x401970	0
be3a68	TEnumerable<System.Classes.TMemoryStream>	0x10	0x401970	0
be4560	TDictionary<System.string,System.Classes.TMemoryStream>	0x60	0xbe2cb8	0
be5258	TObjectDictionary<System.string,System.Classes.TMemoryStream>	0x68	0xbe44b0	0
be8850	TMEOggOptionsForm	0x7c8	0xba5b20	4
be9810	TMEMP3OptionsForm	0x7b0	0xba5b20	4
bebf20	TMEVocalDenoiseForm	0x818	0xba5b20	10
bec650	TAnalyseThread	0x78	0x4d8d90	0
bed550	TDeverbForm	0x8b8	0x7e06b8	9
befec0	TVolMap	0xd0	0xb2cce0	0
bf00a8	TEditVol	0x18	0x401970	0
bf0370	TMEnvEditor	0x1690	0x7e15f8	165
bf39c8	TUndoItem	0x90	0x401970	0
c271a0	TExceptionMessage_Deferred	0x28	0x886130	0
c275a0	TPlugMeasureEntry	0x40	0x401970	0
c276e8	TPlugMonitor	0x20	0x401970	0
c27808	TPluginMonitorForm	0x7e0	0x721ad8	12
c288f0	TEnumerator<PluginRacks.TExPlugin>	0x10	0x401970	0
c28ad8	TEnumerable<PluginRacks.TExPlugin>	0x10	0x401970	0
c29370	TEnumerator<PlugPerfMon.TPlugMeasureEntry>	0x10	0x401970	0
c29568	TEnumerable<PlugPerfMon.TPlugMeasureEntry>	0x10	0x401970	0
c2e9f0	TPluginModule	0x40	0x401970	0
c2eb18	TPluginRackModule	0x70	0xc2e940	0
c2ec68	TChannelModule	0x50	0xc2e940	0
c2fd30	TEventEditProxy	0x10	0x401970	0
c2ff10	TFloatAnimation	0x48	0x401970	0
c30040	TFadeEditorHelper	0x108	0x401970	0
c31000	TEnumerator<RecChan.Defines.TPLFades>	0x10	0x401970	0
c311f0	TEnumerable<RecChan.Defines.TPLFades>	0x10	0x401970	0
c31cb8	TDictionary<System.Integer,RecChan.Defines.TPLFades>	0x60	0xc30488	0
c329c0	TGainTooltipAnimation	0x58	0xc2fe60	0
c394d0	TEventSeams	0x68	0xc3c030	0
c3a600	TEnumerator<System.Generics.Collections.TList<System.Integer>>	0x10	0x401970	0
c3a820	TEnumerable<System.Generics.Collections.TList<System.Integer>>	0x10	0x401970	0
c41180	THashSet<System.Integer>	0x28	0x4e87a0	0
c464e8	TDoubleBufferedContainerStore<System.Int64>	0x10	0x401970	0
c46680	TDoubleBufferedContainer<System.Int64>	0x34	0x401970	0
c4a6e8	TDictionary<System.Int64,System.Integer>.TKeyEnumerator	0x20	0x4f05a0	0
c4a990	TDictionary<System.Int64,System.Integer>.TKeyCollection	0x18	0x4f0770	0
c4ac88	TDictionary<System.Int64,System.Integer>.TValueEnumerator	0x20	0x4e85c8	0
c4af30	TDictionary<System.Int64,System.Integer>.TValueCollection	0x18	0x4e87a0	0
c4b228	TDictionary<System.Int64,System.Integer>.TPairEnumerator	0x20	0xc4a058	0
c4b4d0	TDictionary<System.Int64,System.Integer>	0x60	0xc4a290	0
c4c1a8	TContainerStore_Set<System.Int64>	0x18	0xc46438	0
c4de78	TWAVRenderForm	0xc18	0x721ad8	24
c4f768	TRenderThread	0x70	0x11b2c40	0
c5a9e0	TMixVoice	0x2a8	0x401970	0
c5ab80	TMixVoiceAutomationClip	0x390	0xc5a930	0
c5ad38	TMixVoiceGenPlug	0x2a8	0xc5a930	0
c5aee8	TMixVoice404	0x2a8	0xc5a930	0
c5b090	TMixVoiceAudioClip	0x3b0	0xc5a930	0
c5b270	TMixVoiceHybrid	0x2f0	0xc5a930	0
c5b480	TMixVoicePool	0x48	0x401970	0
c5b5a0	TPLVoice	0x80	0x401970	0
c5b728	TDynamicVoiceArray<Mixer.Voices.TMixVoiceAudioClip>	0x28	0x401970	0
c5b928	TDynamicVoiceArray<Mixer.Voices.TMixVoiceAutomationClip>	0x28	0x401970	0
c5bb30	TDynamicVoiceArray<Mixer.Voices.TMixVoiceGenPlug>	0x28	0x401970	0
c5bd28	TDynamicVoiceArray<Mixer.Voices.TMixVoiceHybrid>	0x28	0x401970	0
c5bf20	TDynamicVoiceArray<Mixer.Voices.TMixVoice404>	0x28	0x401970	0
c5c0f0	TEnumerator<Mixer.Voices.TMixVoice>	0x10	0x401970	0
c5c2d8	TEnumerable<Mixer.Voices.TMixVoice>	0x10	0x401970	0
c5c7d8	TList<Mixer.Voices.TMixVoice>.TEnumerator	0x20	0xc5c040	0
c5ca50	TList<Mixer.Voices.TMixVoice>	0x58	0xc5c228	0
c68710	TCPTChord	0x140	0x401970	0
c688a8	TChordProgression	0x110	0x401970	0
c68a18	TChordProgressionScript	0x78	0xb7d770	0
c6cd48	TSongStarterScript	0x90	0xb7d770	0
c70660	TBrowserUserTreeView	0x88	0x9848b8	0
c70840	TBaseBrowserGridView	0x98	0x9848b8	0
c70a80	TSampleLoaderThread	0x88	0x4d8d90	0
c70c48	TEnumerator<DataBrowser.View.TSampleLoaderItem>	0x10	0x401970	0
c70e48	TEnumerable<DataBrowser.View.TSampleLoaderItem>	0x10	0x401970	0
c713a0	TList<DataBrowser.View.TSampleLoaderItem>.TEnumerator	0x20	0xc70b98	0
c71638	TList<DataBrowser.View.TSampleLoaderItem>	0x58	0xc70d98	0
c74e00	TDownloadPathsHandler	0x20	0x401970	0
c75e40	TEnumerator<il.DownloadPaths.TRootEnvInfo>	0x10	0x401970	0
c76038	TEnumerable<il.DownloadPaths.TRootEnvInfo>	0x10	0x401970	0
c76b30	TDictionary<System.string,il.DownloadPaths.TRootEnvInfo>	0x60	0xc75268	0
c79c40	TDownloadFLCSampleJob	0x68	0x8aedc8	0
c7b910	TBrowserPluginView	0xc0	0xc70790	0
c7d500	TBrowserLibraryView	0x100	0xc705b0	0
c7d7b0	TQueue<VirtualTrees.PVirtualNode>.TEnumerator	0x20	0x99ca68	0
c7da38	TQueue<VirtualTrees.PVirtualNode>	0x60	0x99cc58	0
c82880	TBrowserSampleView	0xd8	0xc705b0	0
c85e50	TDownloadProgressData	0x40	0x401970	0
c85fc0	TDownloadsHandler	0x20	0x401970	0
c860f0	TBrowserDownloadsView	0xd8	0xc705b0	0
c89530	TBrowserNewsView	0xa8	0xc705b0	0
c8b060	TBrowserNotificationView	0xc0	0xc705b0	0
c8d000	TBrowserHelpView	0xb8	0x9848b8	0
c8e780	TBrowserGopherView	0xb8	0x9848b8	0
c8fae8	TFLBasePluginsMsgDlg	0x7d0	0x721ad8	4
c91080	TMissingPluginsForm	0x808	0xc8fa38	6
c959c8	TCloudDispatcher	0x18	0x401970	0
c96258	TCloudSearchThread	0xb0	0x4d8d90	0
c963c8	TBrowserCloudView	0x140	0x9848b8	0
c96628	TEnumerator<Browser.View.Cloud.TCloudDownloadItem>	0x10	0x401970	0
c96830	TEnumerable<Browser.View.Cloud.TCloudDownloadItem>	0x10	0x401970	0
c96c70	TQueue<Browser.View.Cloud.TCloudDownloadItem>.TEnumerator	0x20	0xc96578	0
c96f10	TQueue<Browser.View.Cloud.TCloudDownloadItem>	0x60	0xc96780	0
c97c28	TCloudDispatcher.SetOpenMenu$ActRec	0x38	0x4035e8	0
ca3710	TDownloadLoopStarterSampleJob	0x50	0x8aedc8	0
ca3fc8	TDictionary<System.Integer,System.Boolean>.TKeyEnumerator	0x20	0x4e85c8	0
ca4270	TDictionary<System.Integer,System.Boolean>.TKeyCollection	0x18	0x4e87a0	0
ca4568	TDictionary<System.Integer,System.Boolean>.TValueEnumerator	0x20	0x975e88	0
ca4810	TDictionary<System.Integer,System.Boolean>.TValueCollection	0x18	0x976060	0
ca4b08	TDictionary<System.Integer,System.Boolean>.TPairEnumerator	0x20	0xca3930	0
ca4db0	TDictionary<System.Integer,System.Boolean>	0x60	0xca3b70	0
ca81b8	TSongStarterKit	0x38	0x401970	0
ca8318	TSSDownloadRec	0x48	0x401970	0
ca8480	TLoopStarter	0x78	0x401970	0
ca94f8	TEnumerator<SongStarter.TSSDownloadRec>	0x10	0x401970	0
ca96e8	TEnumerable<SongStarter.TSSDownloadRec>	0x10	0x401970	0
caa1d0	TDictionary<System.Integer,SongStarter.TSSDownloadRec>	0x60	0xca8958	0
cb3160	TInfoLabel	0x3c8	0x7a3c90	0
cb3458	TToolbarForm	0xbf0	0x7e06b8	73
cbd540	TPRScoreCreatorForm	0x8c0	0xcbee50	13
cbef00	TPRBaseToolForm	0x7c8	0x721ad8	4
cbf9e0	TPRLegatoForm	0x8a0	0xcbee50	6
cc1510	TLoadPlugin	0x38	0x886130	0
cc2350	TPLMEnvEditor	0xf0	0x401970	0
cc8580	TEventDrawProxy	0x10	0x401970	0
cc87c8	TAUEventDrawHelper	0x158	0x401970	0
ccffb8	TCalcNoteListStrategy	0x80	0x401970	0
cd0ca0	TPRNotePropForm	0x8e8	0xcbee50	12
cd33a0	TMIDIImportForm	0x820	0x721ad8	3
cd3b40	TPRLFOForm	0x8e0	0xcbee50	9
cd5740	TPRSliceForm	0x8c8	0xcbee50	10
cd7560	TPRFlamForm	0x858	0xcbee50	6
cd8690	TPRKeyLimitForm	0x828	0xcbee50	7
cda0d0	TPRFlipForm	0x810	0xcbee50	4
cdaea0	TPRTripletForm	0x820	0xcbee50	4
cdbf80	TPRLevelScaleForm	0x828	0xcbee50	5
cdd450	TPRArpForm	0x918	0xcbee50	10
cdfc60	TPRStrumForm	0x8c0	0xcbee50	7
ce1960	TPRRandomForm	0x928	0xcbee50	10
ce64d0	TPLMergeArrangementForm	0x7e0	0x721ad8	3
ce6d80	TFPFPlug	0x28	0x401970	0
ce6e98	TFPForwarder	0x138	0x795e48	0
ce8280	TPyDialogPanel	0x6b8	0x779078	0
ce86a0	TInput	0x60	0x401970	0
ce96d8	TEnumerator<il.PyDialogPanel.TInput>	0x10	0x401970	0
ce98c8	TEnumerable<il.PyDialogPanel.TInput>	0x10	0x401970	0
cea380	TDictionary<System.string,il.PyDialogPanel.TInput>	0x60	0xce8b58	0
ceb0c0	TKnobInput	0x80	0xce85f0	0
ceb240	TComboInput	0x70	0xce85f0	0
ceb3c0	TTextInput	0x78	0xce85f0	0
ceb558	TCheckboxInput	0x70	0xce85f0	0
ceb6e0	TSurfaceInput.TSurfaceForwarder	0x140	0xce6de8	0
ceb9e8	TSurfaceInput	0x98	0xce85f0	0
cf3870	TScriptDialog	0x7f8	0x7e06b8	11
cf3f28	TPRPythonSession	0xe0	0xb7d770	0
cf5a68	TChordProgressionEditor	0x188	0x401970	0
d08f60	TPresetObject	0x20	0x401970	0
d09350	TPRChordToolForm	0x11c0	0xcbee50	118
d19f90	TEventDrawProxyImpl	0x28	0xcc84d0	0
d1a7e0	TProcessChannelPoolSampleJob	0xf0	0x8aedc8	0
d1aaf8	TSharedPtr<ChannelSamplePool.TChannelSamplePoolItemList>	0x38	0xd1a8a8	0
d1ac78	TWeakPtr<ChannelSamplePool.TChannelSamplePoolItemList>	0x18	0x401970	0
d1bb38	TProcessChannelPoolSamplePromise	0x30	0x8aec80	0
d1bc90	TChannelSamplePoolItem	0x60	0x401970	0
d1bdc8	TChannelSamplePoolItemList	0x20	0x401970	0
d1bf08	TChannelSamplePool	0x78	0x401970	0
d1cf98	TEnumerator<ChannelSamplePool.TChannelSamplePoolItem>	0x10	0x401970	0
d1d1a8	TEnumerable<ChannelSamplePool.TChannelSamplePoolItem>	0x10	0x401970	0
d22cc0	TPLClipPropForm	0x928	0xcbee50	16
d26c98	TEventPanel	0x428	0x7fbca8	0
d26fd8	TEventPanel_EE	0x428	0xd26be8	0
d272f0	TEventEditProxyImpl	0x20	0xc2fc80	0
d27520	TEventPanel_PR	0x680	0xd26be8	0
d278c8	TEventPanel_AU	0x690	0xd27470	0
d27cc8	TEventPanel_Picker	0x700	0xd27470	0
d280f8	TEventEditForm	0xe38	0x7e0c30	124
d2ab48	TEnumerator<gui.FadeEditorHelper.TFloatAnimation>	0x10	0x401970	0
d2ad48	TEnumerable<gui.FadeEditorHelper.TFloatAnimation>	0x10	0x401970	0
d2c930	TKbDIBmpList_PRText	0x158	0xb47278	0
d9a3a8	TEnumerator<gui.EventDraw.TAUEventDrawHelper>	0x10	0x401970	0
d9a5a8	TEnumerable<gui.EventDraw.TAUEventDrawHelper>	0x10	0x401970	0
d9aaf0	TList<gui.EventDraw.TAUEventDrawHelper>.TEnumerator	0x20	0xd9a2f8	0
d9ad80	TList<gui.EventDraw.TAUEventDrawHelper>	0x58	0xd9a4f8	0
d9c420	TObjectList<gui.EventDraw.TAUEventDrawHelper>	0x60	0xd9acd0	0
d9c7c8	TPlaceholderAnimation	0x60	0xc2fe60	0
da7fb8	TDictionary<System.Integer,System.Types.TRect>.TKeyEnumerator	0x20	0x4e85c8	0
da8268	TDictionary<System.Integer,System.Types.TRect>.TKeyCollection	0x18	0x4e87a0	0
da85b0	TEnumerator<System.Types.TRect>	0x10	0x401970	0
da8790	TEnumerable<System.Types.TRect>	0x10	0x401970	0
da89c0	TDictionary<System.Integer,System.Types.TRect>.TValueEnumerator	0x20	0xda8500	0
da8c78	TDictionary<System.Integer,System.Types.TRect>.TValueCollection	0x18	0xda86e0	0
da8f80	TDictionary<System.Integer,System.Types.TRect>.TPairEnumerator	0x20	0xda7828	0
da9238	TDictionary<System.Integer,System.Types.TRect>	0x60	0xda7a68	0
da9f30	TMipMapListener	0x10	0x401970	0
daa050	TMipMapComputedAction	0x20	0x886130	0
dae350	TPlugListForm	0x8f8	0x6d4e00	12
dbb300	TNewProjForm	0x8a8	0x721ad8	21
dbe730	TFLProject	0x60	0x8b9d98	0
dc3a60	TRenderImplementation	0x60	0x8ae218	0
dc4578	TMasteringControlImpl	0x20	0x8ae090	0
dc5920	TUpdateMasteringStatusPromise	0x60	0x8aeb58	0
dc5a78	TWorkerStep	0x30	0x401970	0
dc5bc0	TRenderWorker	0x38	0x401970	0
dc5d18	TRealtimeScopeUpdater	0x5dc68	0x401970	0
dc5ef0	TRenderForm	0xf00	0x721ad8	51
dc7c00	TEnumerator<gui.RenderWindow.TWorkerStep>	0x10	0x401970	0
dc7df0	TEnumerable<gui.RenderWindow.TWorkerStep>	0x10	0x401970	0
dc8330	TList<gui.RenderWindow.TWorkerStep>.TEnumerator	0x20	0xdc7b50	0
dc85b8	TList<gui.RenderWindow.TWorkerStep>	0x58	0xdc7d40	0
dc9ca8	TEnumerator<gui.RenderWindow.TRenderWorker>	0x10	0x401970	0
dc9ea0	TEnumerable<gui.RenderWindow.TRenderWorker>	0x10	0x401970	0
dca3e0	TList<gui.RenderWindow.TRenderWorker>.TEnumerator	0x20	0xdc9bf8	0
dca668	TList<gui.RenderWindow.TRenderWorker>	0x58	0xdc9df0	0
dcc108	TMixDownWorker	0x38	0xdc5b10	0
dcc238	TInitWorker	0x40	0xdc5b10	0
dcc360	TMasterWorker	0x40	0xdc5b10	0
dcc490	TRealtimeMasterWorker	0x40	0xdc5b10	0
ddc610	TList<System.string>.TEnumerator	0x20	0x570ba0	0
ddc878	TList<System.string>	0x58	0x570d78	0
dddf48	TEncodeInitWorker	0x40	0xdc5b10	0
dde078	TEncodeWorker	0x50	0xdc5b10	0
de6950	TRedeemCodeForm	0x7c0	0x721ad8	2
de8890	TUnlockForm	0x8d8	0x721ad8	34
de9638	TUnlockStatisticInfo	0x20	0x87e2f0	0
df3120	TMIDIInDevice_AlphaTrack	0xc8	0xef1ab8	0
df5b08	TMIDIInDevice_MackieCU	0x5d0	0xef1ab8	0
dfc2e0	TDeviceScreen	0x1c0	0x6a1ea8	0
e16dc8	TFLRPythonSession	0x90	0xe28e48	0
e170d8	TMIDIInDevice_ILRemote	0x8e08	0xef1d20	0
e216f8	TTextLineScreen	0x1f8	0xdfc230	0
e25c30	TIncPresetData	0x20	0x401970	0
e28908	TPythonMIDIData	0x78	0x401970	0
e28aa8	TMIDIInDevice_Python	0x410	0xef1d20	0
e28db0	TSheetRecordClass	0x430	0x401970	0
e28ef8	TMidiPythonSession	0x80	0xb794c8	0
e29060	TPyTask	0x30	0x401970	0
e29178	TSynchronizeClass	0x70	0x401970	0
e29328	TEnumerator<MIDIDevice_Python.TPyTask>	0x10	0x401970	0
e29518	TEnumerable<MIDIDevice_Python.TPyTask>	0x10	0x401970	0
e29908	TQueue<MIDIDevice_Python.TPyTask>.TEnumerator	0x20	0xe29278	0
e29b90	TQueue<MIDIDevice_Python.TPyTask>	0x60	0xe29468	0
e2ac10	TSearchDirCallback	0x18	0x730638	0
e30aa0	TPyFormEdit	0x730	0x7465f0	0
e30ec0	TPythonForm	0x808	0x721ad8	11
e335e0	TCloudPluginsLicenseEngine	0x40	0x401970	0
e33e60	TShortcutForm	0x850	0x721ad8	6
e35570	TTestForm	0x7f0	0x721ad8	15
e377b0	TTouchKeybForm	0x13b0	0x7e06b8	37
e3e5e0	TTapTempoForm	0x7e0	0x721ad8	12
e3ff70	TShortcutsModule	0x6d0	0x4dd100	165
e5abf8	TRtfParser	0x40	0x401970	0
e5ad90	TEnumerator<Rtf.TRtfFont>	0x10	0x401970	0
e5af60	TEnumerable<Rtf.TRtfFont>	0x10	0x401970	0
e5b420	TList<Rtf.TRtfFont>.TEnumerator	0x20	0xe5ace0	0
e5b688	TList<Rtf.TRtfFont>	0x58	0xe5aeb0	0
e5fd88	TThreadedSampleLoader	0x40	0x401970	0
e7a5f0	TPluginForm	0x1588	0x7e0c30	149
e964f0	TLoopWheelsBumpAnimation	0x68	0xc2fe60	0
e974d0	TGenericMidiLink	0x50	0x401970	0
e97628	TGenericMidiWindowList	0x20	0x8641e8	0
e977b0	TGenericMidiMapping	0x30	0x401970	0
e97960	TMIDIInputForm_Generic	0x9e8	0x721ad8	14
e9e600	TFormulaEval	0x58	0xb3fd10	0
e9e858	TMIDIInputForm	0xa30	0x721ad8	22
e9f4e0	TRemoteControlList	0x58	0x64ef40	0
ea0490	TEnumerator<MIDIInput.TRemoteControl>	0x10	0x401970	0
ea0680	TEnumerable<MIDIInput.TRemoteControl>	0x10	0x401970	0
ea1148	TDictionary<System.Integer,MIDIInput.TRemoteControl>	0x60	0xe9f910	0
eaee20	TMIDIDetect	0x30	0x401970	0
eafca0	TMIDIInDevice_APC	0xf0	0xef1d20	0
eb1ca0	TMIDIInDevice_Launchpad	0x5f8	0xef1d20	0
eb1f68	TMIDIInDevice_LaunchpadS	0x600	0xeb1bf0	0
eb4560	TMIDIInDevice_LaunchpadPro	0xda8	0xef1d20	0
eb7bb0	TMIDIInDevice_LaunchpadMK2	0xab0	0xef1d20	0
eba760	TMIDIInDevice_LaunchControlXL	0x2f0	0xef1d20	0
ebc670	TMIDIInDevice_LaunchKey_Perf	0x2b0	0xef1d20	0
ebc948	TMIDIInDevice_LaunchKeyMK2_Perf	0x3b0	0xebc5c0	0
ebfae0	TMIDIInDevice_StudioMix	0x98	0xef1ab8	0
ebfd60	TMIDIInDevice_EdirolPCR	0x98	0xef1ab8	0
ebffe0	TMIDIInDevice_ReMOTESL	0xa0	0xef1ab8	0
ec0260	TMIDIInDevice_BCF2000	0xa0	0xebff30	0
ec04e0	TMIDIInDevice_MS20	0x98	0xef1ab8	0
ec1820	TMIDIInDevice_Block	0x118	0xef1d20	0
ec2a90	TMIDIInDevice_OhmRGB	0x1b0	0xef1d20	0
ec44d0	TMIDIInDevice_Base	0x328	0xef1d20	0
ec6240	TMIDIInDevice_CNTRLR	0xa0	0xef1d20	0
ec6790	TMIDIInDevice_Tweaker	0x128	0xef1d20	0
ec81e0	TMIDIInDevice_MidiFighter3D	0x128	0xef1d20	0
ec9920	TMIDIInDevice_CMD_Base	0xa0	0xef1d20	0
ec9bb0	TMIDIInDevice_CMD_DC1	0xa0	0xec9870	0
ec9e40	TMIDIInDevice_CMD_LC1	0x128	0xec9870	0
ecb990	TMIDIInDevice_Orbit	0xe8	0xef1d20	0
ecc490	TMIDIInDevice_MASCHINE	0x190	0xef1d20	0
ecdcf0	TMIDIInDevice_KONTROLF1	0x1c0	0xef1d20	0
ecf340	TMIDIInDevice_Tranzport	0xc8	0xef1ab8	0
ed0cc0	TMIDIInDevice_TascamUS428	0x98	0xef1ab8	0
ed0f48	TMIDIInDevice_DJConsoleMK1	0x98	0xef1ab8	0
ed11d8	TMIDIInDevice_DJConsoleMK2	0x98	0xef1ab8	0
ed1468	TMIDIInDevice_PhotonX25	0x98	0xef1ab8	0
ed16f0	TMIDIInDevice_CMEUF	0x98	0xef1ab8	0
ed1970	TMIDIInDevice_nanoKONTROL	0x98	0xef1ab8	0
ed1bf8	TMIDIInDevice_nanoKEY	0x98	0xef1ab8	0
ed1e78	TMIDIInDevice_MixFree	0xa0	0xef1ab8	0
ed20f8	TMIDIInDevice_CakewalkA	0x98	0xef1ab8	0
ed2380	TMIDIInDevice_Oxygen	0x98	0xef1ab8	0
ed2600	TMIDIInDevice_Kontrolux	0x98	0xef1ab8	0
ed2888	TMIDIInDevice_Launchkey	0x98	0xef1ab8	0
ed2b10	TMIDIInDevice_LaunchkeyMK2	0x98	0xed27d8	0
ed2da0	TMIDIInDevice_LaunchControl	0x98	0xef1ab8	0
ed3030	TMIDIInDevice_KeyPad	0x98	0xef1ab8	0
ed5970	TMIDIInDevice_padKONTROL	0x1b0	0xef1d20	0
ed7610	TMIDIInDevice_Lemur	0x6d8	0xef1d20	0
ed89d0	TMIDIInDevice_QuNeo	0x4c8	0xef1d20	0
eda2d8	TMIDIInDevice_PanoramaP4	0xe0	0xef1ab8	0
eda580	TMIDIInDevice_Impact	0xa0	0xef1ab8	0
edd570	TMIDIInDevice_MASCHINEJAM	0x450	0xef1d20	0
edff00	TFireScreen	0x1e0	0xdfc230	0
ee01f0	TMIDIInDevice_Fire	0x620	0xef1d20	0
ef19f0	TMIDIDevice	0x48	0x401970	0
